               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.029162,           0.0076759,           0.0022462,             0.39124,             0.47949,             0.51148,             0.15534,            0.043026,           0.0087206,           0.0046558,             0.00631,             0.00631,             0.00631
                  84,            0.027933,           0.0075967,            0.001994,             0.70583,             0.62774,             0.68293,             0.25546,            0.042428,           0.0084503,           0.0069779,            0.006265,            0.006265,            0.006265
                  85,             0.02778,           0.0079331,           0.0021851,             0.89089,             0.50809,             0.66158,              0.2679,            0.041533,           0.0088053,           0.0042191,             0.00622,             0.00622,             0.00622
                  86,            0.028354,           0.0077433,           0.0020085,             0.79835,             0.40707,             0.55284,             0.13935,            0.047516,           0.0095987,           0.0054012,            0.006175,            0.006175,            0.006175
                  87,            0.027815,           0.0074991,           0.0020111,             0.64265,             0.59852,             0.65838,             0.24493,            0.042581,           0.0086169,           0.0055564,             0.00613,             0.00613,             0.00613
                  88,            0.027899,            0.007577,           0.0021591,             0.55515,              0.5627,             0.51535,              0.2128,            0.050927,           0.0086135,           0.0059434,            0.006085,            0.006085,            0.006085
                  89,            0.028173,            0.007823,           0.0021464,             0.72653,             0.56147,             0.70004,              0.2936,            0.038769,           0.0088513,           0.0026094,             0.00604,             0.00604,             0.00604
                  90,            0.028436,           0.0078249,           0.0020979,             0.57199,             0.56776,             0.59697,             0.23797,            0.043159,           0.0095902,           0.0057038,            0.005995,            0.005995,            0.005995
                  91,             0.02793,           0.0077086,           0.0018772,             0.51422,             0.47505,              0.5035,             0.20702,              0.0438,            0.009595,           0.0058597,             0.00595,             0.00595,             0.00595
                  92,            0.027708,           0.0072972,           0.0019492,             0.36797,              0.3346,             0.46122,             0.17036,            0.044825,           0.0097388,           0.0044719,            0.005905,            0.005905,            0.005905
                  93,            0.027262,           0.0075774,           0.0022454,              0.7128,             0.65401,             0.67691,             0.28419,            0.041717,           0.0084668,           0.0028964,             0.00586,             0.00586,             0.00586
                  94,            0.027455,           0.0077776,           0.0021009,             0.58176,              0.5394,             0.58261,              0.1814,            0.042622,           0.0087473,           0.0063588,            0.005815,            0.005815,            0.005815
                  95,             0.02662,           0.0072422,           0.0018905,              0.5466,             0.39832,             0.50611,             0.19641,             0.04178,           0.0095179,            0.004876,             0.00577,             0.00577,             0.00577
                  96,            0.026821,           0.0073159,           0.0018749,             0.28202,             0.59603,             0.50114,             0.17757,            0.049207,           0.0094711,           0.0056765,            0.005725,            0.005725,            0.005725
                  97,             0.02779,            0.007499,           0.0022966,             0.54992,             0.66331,             0.58139,             0.18231,            0.041507,           0.0091565,           0.0048849,             0.00568,             0.00568,             0.00568
